
Epoc,TrainAcc,TestAcc,Time,TraLoss,TesLoss
29,0.1129,0.0874,6

Epoc,TrainAcc,TestAcc,Time,TraLoss,TesLoss
0,0.7954,0.8592,0
1,0.9246,0.8987,1
2,0.9441,0.9115,1
3,0.9509,0.9210,1
4,0.9540,0.9238,1
5,0.9590,0.9338,1
6,0.9611,0.9282,1
7,0.9627,0.9304,2
8,0.9677,0.9366,2
9,0.9661,0.9416,2
10,0.9706,0.9349,2
11,0.9677,0.9438,2
12,0.9722,0.9449,3
13,0.9735,0.9427,3
14,0.9745,0.9382,3
15,0.9740,0.9460,3
16,0.9769,0.9427,3
17,0.9766,0.9477,3
18,0.9779,0.9432,4
19,0.9769,0.9449,4
20,0.9772,0.9444,4
21,0.9779,0.9494,4
22,0.9779,0.9471,4
23,0.9785,0.9482,4
24,0.9793,0.9510,5
25,0.9803,0.9471,5
26,0.9808,0.9449,5
27,0.9814,0.9471,5
28,0.9819,0.9466,5
29,0.9832,0.9460,5

Epoc,TrainAcc,TestAcc,Time,TraLoss,TesLoss
0,0.7954,0.8592,0
1,0.9246,0.8987,0
2,0.9441,0.9115,1
3,0.9509,0.9210,1
4,0.9540,0.9238,1
5,0.9590,0.9338,1
6,0.9611,0.9282,1
7,0.9627,0.9304,2
8,0.9677,0.9366,2
9,0.9661,0.9416,2
10,0.9706,0.9349,2
11,0.9677,0.9438,3
12,0.9722,0.9449,3
13,0.9735,0.9427,3
14,0.9745,0.9382,3
15,0.9740,0.9460,3
16,0.9769,0.9427,3
17,0.9766,0.9477,4
18,0.9779,0.9432,4
19,0.9769,0.9449,4
